product_id,date,inbound_qty,inbound_count,outbound_qty,outbound_count,shortage_qty,shortage_count,current_stock_qty,product_name,category,price,category_code,date_ts,weekday_num,month,day,is_weekend,avg3_inbound_qty,avg3_outbound_qty,avg3_shortage_qty,avg7_inbound_qty,avg7_outbound_qty,avg7_shortage_qty,avg14_inbound_qty,avg14_outbound_qty,avg14_shortage_qty,prev_inbound_qty,prev_outbound_qty,target_next_inbound_qty
1,2025-01-13,0.0,0.0,12.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-13,0,1,13,0,73.66666666666667,1.0,0.0,54.57142857142857,3.7142857142857144,0.0,52.72727272727273,2.3636363636363638,0.0,0.0,3.0,0.0
1,2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-14,1,1,14,0,27.0,5.0,0.0,54.57142857142857,2.142857142857143,0.0,48.333333333333336,3.1666666666666665,0.0,0.0,12.0,0.0
1,2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-15,2,1,15,0,0.0,5.0,0.0,31.571428571428573,2.142857142857143,0.0,44.61538461538461,2.923076923076923,0.0,0.0,0.0,243.0
1,2025-01-16,243.0,2.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-16,3,1,16,0,0.0,4.0,0.0,31.571428571428573,2.142857142857143,0.0,41.42857142857143,2.7142857142857144,0.0,0.0,0.0,0.0
1,2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-17,4,1,17,0,81.0,0.0,0.0,66.28571428571429,2.142857142857143,0.0,58.785714285714285,2.7142857142857144,0.0,243.0,0.0,55.0
1,2025-01-18,55.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-18,5,1,18,1,81.0,0.0,0.0,46.285714285714285,2.142857142857143,0.0,55.07142857142857,2.7142857142857144,0.0,0.0,0.0,237.0
1,2025-01-19,237.0,2.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-19,6,1,19,1,99.33333333333333,0.0,0.0,42.57142857142857,2.142857142857143,0.0,59.0,2.7142857142857144,0.0,55.0,0.0,0.0
1,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-20,0,1,20,0,97.33333333333333,0.0,0.0,76.42857142857143,1.7142857142857142,0.0,65.5,2.7142857142857144,0.0,237.0,0.0,52.0
1,2025-01-21,52.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-21,1,1,21,0,97.33333333333333,0.0,0.0,76.42857142857143,0.0,0.0,65.5,1.0714285714285714,0.0,0.0,0.0,0.0
1,2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-22,2,1,22,0,96.33333333333333,0.0,0.0,83.85714285714286,0.0,0.0,57.714285714285715,1.0714285714285714,0.0,52.0,0.0,0.0
1,2025-01-23,0.0,0.0,31.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-23,3,1,23,0,17.333333333333332,0.0,0.0,83.85714285714286,0.0,0.0,57.714285714285715,1.0714285714285714,0.0,0.0,0.0,0.0
1,2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-24,4,1,24,0,17.333333333333332,10.333333333333334,0.0,49.142857142857146,4.428571428571429,0.0,57.714285714285715,3.2857142857142856,0.0,0.0,31.0,0.0
1,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-25,5,1,25,1,0.0,10.333333333333334,0.0,49.142857142857146,4.428571428571429,0.0,47.714285714285715,3.2857142857142856,0.0,0.0,0.0,0.0
1,2025-01-26,0.0,0.0,11.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-26,6,1,26,1,0.0,10.333333333333334,0.0,41.285714285714285,4.428571428571429,0.0,41.92857142857143,3.2857142857142856,0.0,0.0,0.0,217.0
1,2025-01-27,217.0,2.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-27,0,1,27,0,0.0,3.6666666666666665,0.0,7.428571428571429,6.0,0.0,41.92857142857143,3.857142857142857,0.0,0.0,11.0,0.0
1,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-28,1,1,28,0,72.33333333333333,3.6666666666666665,0.0,38.42857142857143,6.0,0.0,57.42857142857143,3.0,0.0,217.0,0.0,173.0
1,2025-01-29,173.0,2.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-29,2,1,29,0,72.33333333333333,3.6666666666666665,0.0,31.0,6.0,0.0,57.42857142857143,3.0,0.0,0.0,0.0,0.0
1,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-30,3,1,30,0,130.0,0.0,0.0,55.714285714285715,6.0,0.0,69.78571428571429,3.0,0.0,173.0,0.0,0.0
1,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-01-31,4,1,31,0,57.666666666666664,0.0,0.0,55.714285714285715,1.5714285714285714,0.0,52.42857142857143,3.0,0.0,0.0,0.0,0.0
1,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-01,5,2,1,1,57.666666666666664,0.0,0.0,55.714285714285715,1.5714285714285714,0.0,52.42857142857143,3.0,0.0,0.0,0.0,0.0
1,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-02,6,2,2,1,0.0,0.0,0.0,55.714285714285715,1.5714285714285714,0.0,48.5,3.0,0.0,0.0,0.0,0.0
1,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-03,0,2,3,0,0.0,0.0,0.0,55.714285714285715,0.0,0.0,31.571428571428573,3.0,0.0,0.0,0.0,0.0
1,2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-04,1,2,4,0,0.0,0.0,0.0,24.714285714285715,0.0,0.0,31.571428571428573,3.0,0.0,0.0,0.0,81.0
1,2025-02-05,81.0,1.0,23.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-05,2,2,5,0,0.0,0.0,0.0,24.714285714285715,0.0,0.0,27.857142857142858,3.0,0.0,0.0,0.0,0.0
1,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-06,3,2,6,0,27.0,7.666666666666667,0.0,11.571428571428571,3.2857142857142856,0.0,33.642857142857146,4.642857142857143,0.0,81.0,23.0,0.0
1,2025-02-07,0.0,0.0,10.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-07,4,2,7,0,27.0,7.666666666666667,0.0,11.571428571428571,3.2857142857142856,0.0,33.642857142857146,2.4285714285714284,0.0,0.0,0.0,77.0
1,2025-02-08,77.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-08,5,2,8,1,27.0,11.0,0.0,11.571428571428571,4.714285714285714,0.0,33.642857142857146,3.142857142857143,0.0,0.0,10.0,0.0
1,2025-02-09,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-09,6,2,9,1,25.666666666666668,3.3333333333333335,0.0,22.571428571428573,4.714285714285714,0.0,39.142857142857146,3.142857142857143,0.0,77.0,0.0,96.0
1,2025-02-10,96.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-10,0,2,10,0,25.666666666666668,3.3333333333333335,0.0,22.571428571428573,4.714285714285714,0.0,39.142857142857146,2.357142857142857,0.0,0.0,0.0,0.0
1,2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-11,1,2,11,0,57.666666666666664,0.0,0.0,36.285714285714285,4.714285714285714,0.0,30.5,2.357142857142857,0.0,96.0,0.0,0.0
1,2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-12,2,2,12,0,32.0,0.0,0.0,36.285714285714285,4.714285714285714,0.0,30.5,2.357142857142857,0.0,0.0,0.0,78.0
1,2025-02-13,78.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-13,3,2,13,0,32.0,0.0,0.0,24.714285714285715,1.4285714285714286,0.0,18.142857142857142,2.357142857142857,0.0,0.0,0.0,149.0
1,2025-02-14,149.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-14,4,2,14,0,26.0,0.0,0.0,35.857142857142854,1.4285714285714286,0.0,23.714285714285715,2.357142857142857,0.0,78.0,0.0,0.0
1,2025-02-15,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-15,5,2,15,1,75.66666666666667,0.0,0.0,57.142857142857146,0.0,0.0,34.357142857142854,2.357142857142857,0.0,149.0,0.0,0.0
1,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-16,6,2,16,1,75.66666666666667,0.0,0.0,46.142857142857146,0.0,0.0,34.357142857142854,2.357142857142857,0.0,0.0,0.0,0.0
1,2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-17,0,2,17,0,49.666666666666664,0.0,0.0,46.142857142857146,0.0,0.0,34.357142857142854,2.357142857142857,0.0,0.0,0.0,0.0
1,2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-18,1,2,18,0,0.0,0.0,0.0,32.42857142857143,0.0,0.0,34.357142857142854,2.357142857142857,0.0,0.0,0.0,163.0
1,2025-02-19,163.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-19,2,2,19,0,0.0,0.0,0.0,32.42857142857143,0.0,0.0,34.357142857142854,2.357142857142857,0.0,0.0,0.0,173.0
1,2025-02-20,173.0,1.0,7.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-20,3,2,20,0,54.333333333333336,0.0,0.0,55.714285714285715,0.0,0.0,40.214285714285715,0.7142857142857143,0.0,163.0,0.0,121.0
1,2025-02-21,121.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-21,4,2,21,0,112.0,2.3333333333333335,0.0,69.28571428571429,1.0,0.0,52.57142857142857,1.2142857142857142,0.0,173.0,7.0,0.0
1,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-22,5,2,22,1,152.33333333333334,2.3333333333333335,0.0,65.28571428571429,1.0,0.0,61.214285714285715,0.5,0.0,121.0,0.0,31.0
1,2025-02-23,31.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-23,6,2,23,1,98.0,2.3333333333333335,0.0,65.28571428571429,1.0,0.0,55.714285714285715,0.5,0.0,0.0,0.0,33.0
1,2025-02-24,33.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-24,0,2,24,0,50.666666666666664,0.0,0.0,69.71428571428571,1.0,0.0,57.92857142857143,0.5,0.0,31.0,0.0,129.0
1,2025-02-25,129.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-25,1,2,25,0,21.333333333333332,0.0,0.0,74.42857142857143,1.0,0.0,53.42857142857143,0.5,0.0,33.0,0.0,0.0
1,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-26,2,2,26,0,64.33333333333333,0.0,0.0,92.85714285714286,1.0,0.0,62.642857142857146,0.5,0.0,129.0,0.0,0.0
1,2025-02-27,0.0,0.0,37.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-27,3,2,27,0,54.0,0.0,0.0,69.57142857142857,1.0,0.0,62.642857142857146,0.5,0.0,0.0,0.0,0.0
1,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-02-28,4,2,28,0,43.0,12.333333333333334,0.0,44.857142857142854,5.285714285714286,0.0,57.07142857142857,3.142857142857143,0.0,0.0,37.0,0.0
1,2025-03-01,0.0,0.0,19.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-01,5,3,1,1,0.0,12.333333333333334,0.0,27.571428571428573,5.285714285714286,0.0,46.42857142857143,3.142857142857143,0.0,0.0,0.0,0.0
1,2025-03-02,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-02,6,3,2,1,0.0,18.666666666666668,0.0,27.571428571428573,8.0,0.0,46.42857142857143,4.5,0.0,0.0,19.0,0.0
1,2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-03,0,3,3,0,0.0,6.333333333333333,0.0,23.142857142857142,8.0,0.0,46.42857142857143,4.5,0.0,0.0,0.0,0.0
1,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-04,1,3,4,0,0.0,6.333333333333333,0.0,18.428571428571427,8.0,0.0,46.42857142857143,4.5,0.0,0.0,0.0,108.0
1,2025-03-05,108.0,2.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-05,2,3,5,0,0.0,0.0,0.0,0.0,8.0,0.0,46.42857142857143,4.5,0.0,0.0,0.0,0.0
1,2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-06,3,3,6,0,36.0,0.0,0.0,15.428571428571429,8.0,0.0,42.5,4.5,0.0,108.0,0.0,0.0
1,2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-07,4,3,7,0,36.0,0.0,0.0,15.428571428571429,2.7142857142857144,0.0,30.142857142857142,4.0,0.0,0.0,0.0,263.0
1,2025-03-08,263.0,2.0,21.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-08,5,3,8,1,36.0,0.0,0.0,15.428571428571429,2.7142857142857144,0.0,21.5,4.0,0.0,0.0,0.0,0.0
1,2025-03-09,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-09,6,3,9,1,87.66666666666667,7.0,0.0,53.0,3.0,0.0,40.285714285714285,5.5,0.0,263.0,21.0,0.0
1,2025-03-10,0.0,0.0,39.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-10,0,3,10,0,87.66666666666667,7.0,0.0,53.0,3.0,0.0,38.07142857142857,5.5,0.0,0.0,0.0,0.0
1,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-11,1,3,11,0,87.66666666666667,20.0,0.0,53.0,8.571428571428571,0.0,35.714285714285715,8.285714285714286,0.0,0.0,39.0,0.0
1,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-12,2,3,12,0,0.0,13.0,0.0,53.0,8.571428571428571,0.0,26.5,8.285714285714286,0.0,0.0,0.0,0.0
1,2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-13,3,3,13,0,0.0,13.0,0.0,37.57142857142857,8.571428571428571,0.0,26.5,8.285714285714286,0.0,0.0,0.0,0.0
1,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-14,4,3,14,0,0.0,0.0,0.0,37.57142857142857,8.571428571428571,0.0,26.5,5.642857142857143,0.0,0.0,0.0,594.0
1,2025-03-15,594.0,5.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-15,5,3,15,1,0.0,0.0,0.0,37.57142857142857,8.571428571428571,0.0,26.5,5.642857142857143,0.0,0.0,0.0,82.0
1,2025-03-16,82.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-16,6,3,16,1,198.0,0.0,0.0,84.85714285714286,5.571428571428571,0.0,68.92857142857143,4.285714285714286,0.0,594.0,0.0,51.0
1,2025-03-17,51.0,1.0,32.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-17,0,3,17,0,225.33333333333334,0.0,0.0,96.57142857142857,5.571428571428571,0.0,74.78571428571429,4.285714285714286,0.0,82.0,0.0,59.0
1,2025-03-18,59.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-18,1,3,18,0,242.33333333333334,10.666666666666666,0.0,103.85714285714286,4.571428571428571,0.0,78.42857142857143,6.571428571428571,0.0,51.0,32.0,54.0
1,2025-03-19,54.0,1.0,29.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-19,2,3,19,0,64.0,10.666666666666666,0.0,112.28571428571429,4.571428571428571,0.0,82.64285714285714,6.571428571428571,0.0,59.0,0.0,0.0
1,2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-20,3,3,20,0,54.666666666666664,20.333333333333332,0.0,120.0,8.714285714285714,0.0,78.78571428571429,8.642857142857142,0.0,54.0,29.0,45.0
1,2025-03-21,45.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-21,4,3,21,0,37.666666666666664,9.666666666666666,0.0,120.0,8.714285714285714,0.0,78.78571428571429,8.642857142857142,0.0,0.0,0.0,69.0
1,2025-03-22,69.0,1.0,71.0,2.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-22,5,3,22,1,33.0,9.666666666666666,0.0,126.42857142857143,8.714285714285714,0.0,82.0,8.642857142857142,0.0,45.0,0.0,0.0
1,2025-03-23,0.0,0.0,25.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-23,6,3,23,1,38.0,23.666666666666668,0.0,51.42857142857143,18.857142857142858,0.0,68.14285714285714,12.214285714285714,0.0,69.0,71.0,0.0
1,2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-24,0,3,24,0,38.0,32.0,0.0,39.714285714285715,22.428571428571427,0.0,68.14285714285714,14.0,0.0,0.0,25.0,173.0
1,2025-03-25,173.0,1.0,19.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-25,1,3,25,0,23.0,32.0,0.0,32.42857142857143,17.857142857142858,0.0,68.14285714285714,11.214285714285714,0.0,0.0,0.0,0.0
1,2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-26,2,3,26,0,57.666666666666664,14.666666666666666,0.0,48.714285714285715,20.571428571428573,0.0,80.5,12.571428571428571,0.0,173.0,19.0,226.0
1,2025-03-27,226.0,2.0,20.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-27,3,3,27,0,57.666666666666664,6.333333333333333,0.0,41.0,16.428571428571427,0.0,80.5,12.571428571428571,0.0,0.0,0.0,0.0
1,2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-28,4,3,28,0,133.0,13.0,0.0,73.28571428571429,19.285714285714285,0.0,96.64285714285714,14.0,0.0,226.0,20.0,67.0
1,2025-03-29,67.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-29,5,3,29,1,75.33333333333333,6.666666666666667,0.0,66.85714285714286,19.285714285714285,0.0,96.64285714285714,14.0,0.0,0.0,0.0,42.0
1,2025-03-30,42.0,1.0,26.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-30,6,3,30,1,97.66666666666667,6.666666666666667,0.0,66.57142857142857,9.142857142857142,0.0,59.0,14.0,0.0,67.0,0.0,0.0
1,2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-03-31,0,3,31,0,36.333333333333336,8.666666666666666,0.0,72.57142857142857,9.285714285714286,0.0,56.142857142857146,15.857142857142858,0.0,42.0,26.0,0.0
1,2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-01,1,4,1,0,36.333333333333336,8.666666666666666,0.0,72.57142857142857,9.285714285714286,0.0,52.5,13.571428571428571,0.0,0.0,0.0,0.0
1,2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-02,2,4,2,0,14.0,8.666666666666666,0.0,47.857142857142854,6.571428571428571,0.0,48.285714285714285,13.571428571428571,0.0,0.0,0.0,0.0
1,2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-03,3,4,3,0,0.0,0.0,0.0,47.857142857142854,6.571428571428571,0.0,44.42857142857143,11.5,0.0,0.0,0.0,166.0
1,2025-04-04,166.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-04,4,4,4,0,0.0,0.0,0.0,15.571428571428571,3.7142857142857144,0.0,44.42857142857143,11.5,0.0,0.0,0.0,0.0
1,2025-04-05,0.0,0.0,10.0,1.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-05,5,4,5,1,55.333333333333336,0.0,0.0,39.285714285714285,3.7142857142857144,0.0,53.07142857142857,11.5,0.0,166.0,0.0,47.0
1,2025-04-06,47.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-06,6,4,6,1,55.333333333333336,3.3333333333333335,0.0,29.714285714285715,5.142857142857143,0.0,48.142857142857146,7.142857142857143,0.0,0.0,10.0,121.0
1,2025-04-07,121.0,2.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-07,0,4,7,0,71.0,3.3333333333333335,0.0,30.428571428571427,1.4285714285714286,0.0,51.5,5.357142857142857,0.0,47.0,0.0,177.0
1,2025-04-08,177.0,2.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-08,1,4,8,0,56.0,3.3333333333333335,0.0,47.714285714285715,1.4285714285714286,0.0,60.142857142857146,5.357142857142857,0.0,121.0,0.0,0.0
1,2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-09,2,4,9,0,115.0,0.0,0.0,73.0,1.4285714285714286,0.0,60.42857142857143,4.0,0.0,177.0,0.0,0.0
1,2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-10,3,4,10,0,99.33333333333333,0.0,0.0,73.0,1.4285714285714286,0.0,60.42857142857143,4.0,0.0,0.0,0.0,136.0
1,2025-04-11,136.0,1.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-11,4,4,11,0,59.0,0.0,0.0,73.0,1.4285714285714286,0.0,44.285714285714285,2.5714285714285716,0.0,0.0,0.0,0.0
1,2025-04-12,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-12,5,4,12,1,45.333333333333336,0.0,0.0,68.71428571428571,1.4285714285714286,0.0,54.0,2.5714285714285716,0.0,136.0,0.0,185.0
1,2025-04-13,185.0,2.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-13,6,4,13,1,45.333333333333336,0.0,0.0,68.71428571428571,0.0,0.0,49.214285714285715,2.5714285714285716,0.0,0.0,0.0,0.0
1,2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-14,0,4,14,0,107.0,0.0,0.0,88.42857142857143,0.0,0.0,59.42857142857143,0.7142857142857143,0.0,185.0,0.0,147.0
1,2025-04-15,147.0,2.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-15,1,4,15,0,61.666666666666664,0.0,0.0,71.14285714285714,0.0,0.0,59.42857142857143,0.7142857142857143,0.0,0.0,0.0,0.0
1,2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-16,2,4,16,0,110.66666666666667,0.0,0.0,66.85714285714286,0.0,0.0,69.92857142857143,0.7142857142857143,0.0,147.0,0.0,0.0
1,2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-17,3,4,17,0,49.0,0.0,0.0,66.85714285714286,0.0,0.0,69.92857142857143,0.7142857142857143,0.0,0.0,0.0,0.0
1,2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,87465,생수0,음료,41305,2,2025-04-18,4,4,18,0,49.0,0.0,0.0,66.85714285714286,0.0,0.0,69.92857142857143,0.7142857142857143,0.0,0.0,0.0,0.0
